CAS	Name	A	B	C	Tmin	Tmax
89-72-5	2-sec-Butylphenol	20.894854478076326	3667.186819920944	-109.418	452.0	513.0
89-82-7	Pulegone	18.578384796971527	2309.7161990270483	-163.383	331.0	494.0
89-83-8	p-Cymen-3-ol	22.811111844167833	5029.0254447362495	-58.598	339.0	514.0
89-87-2	4-Nitro-1,3-dimethylbenzene	22.02470995735758	4826.285129883217	-57.167	338.0	518.0
89-98-5	O-Chloro-benzaldehyde	20.459320507736507	3445.9636545264484	-99.368	358.0	485.0
90-00-6	2-Ethylphenol	21.02444396711003	3565.3734148640265	-102.305	424.0	491.0
90-02-8	2-Hydroxy-benzaldehyde	22.859558234524428	5009.24623878743	-27.593	306.0	470.0
90-04-0	2-Aminoanisole	25.18763294449792	6680.2368459433965	-2.9	334.0	492.0
90-05-1	2-Methoxyphenol	19.83856659251624	2873.0367342727627	-133.807	361.0	479.0
90-11-9	1-Bromonaphthalene	17.29384165114294	2146.799093357348	-181.561	469.0	560.0
90-12-0	1-Methylnaphthalene	21.093567571601717	4206.707835645472	-78.148	390.0	551.0
90-13-1	1-Chloronaphthalene	18.539586238154577	2644.5834516862656	-159.175	353.0	533.0
90-14-2	1-Iodonaphthalene	20.486721270343132	4267.148391751473	-110.607	321.0	428.0
90-15-3	1-Naphthol	23.691827616387126	6514.395457205594	-19.82	414.0	556.0
90-30-2	N-Phenyl-1-naphthylamine	29.552275091671852	10858.581438413368	0.0	338.0	369.0
90-43-7	2-Phenylphenol	23.46603612216813	5713.871816020004	-70.966	435.0	548.0
90-99-3	Chlorodiphenyl-methane	27.069190353238003	8473.51314221809	0.0	381.0	426.0
91-01-0	Diphenylmethanol	27.694065895774727	10612.020626655565	82.34	383.0	574.0
91-08-7	2,6-Toluene diisocyanate	20.158833153100783	3469.0908192004804	-124.909	373.0	474.0
91-20-3	Naphthalene	21.031766187705756	3995.583808468848	-70.82	418.0	613.0
91-22-5	Quinoline	21.487194493249046	4440.632060412923	-64.59	519.0	702.0
91-23-6	2-Nitroanisole	24.441940762131797	7045.91038456178	0.0	424.0	545.0
91-57-6	2-Methylnaphthalene	21.16858579393146	4237.378269084153	-74.755	387.0	547.0
91-58-7	2-Chloronaphthalene	25.014501571355698	6959.215753225462	0.0	400.0	435.0
91-59-8	2-Naphthalenamine	22.772060000990656	5996.645383535323	-46.07	388.0	579.0
91-62-3	6-Methylquinoline	20.835309627571505	4017.4307358311758	-106.755	453.0	541.0
91-63-4	2-Methylquinoline	21.43573171642063	4291.366981759585	-87.925	443.0	522.0
91-64-5	1,2-Benzopyrone	23.70188991324351	6400.935576748311	-38.741	379.0	564.0
91-66-7	N,N-Diethylaniline	23.23071192566414	5364.424594551948	-30.394	322.0	489.0
91-68-9	3-(Diethylamino)-phenol	22.650368378825917	4924.096642048511	-108.741	431.0	554.0
92-03-5	2-Bromo-4-phenylphenol	22.909455253489607	6536.309159535617	-10.164	373.0	584.0
92-06-8	m-Terphenyl	22.017364710910925	5793.974146235081	-96.204	462.0	690.0
92-51-3	cis,cis-Bicyclohexyl	20.306981477984017	3596.4375903536093	-101.351	424.0	577.0
92-52-4	1,1-Biphenyle	21.16478652852802	4248.292522424945	-87.641	408.0	600.0
92-66-0	4-Bromobiphenyl	22.5692943577016	6215.066302871645	-19.648	371.0	584.0
92-69-3	4-Phenylphenol	26.265473026528433	8455.297391547412	-6.667	450.0	581.0
92-83-1	Xanthene	21.654016783236465	5079.9563244081855	-83.034	424.0	588.0
92-84-2	Phenothiazine	21.03878907223939	3337.1319701060847	-100.995	372.0	444.0
92-85-3	Thianthrene	25.814166348301598	9543.432331528702	36.736	460.0	593.0
92-94-4	p-Terphenyl	21.71807470052356	5524.645373077753	-115.102	485.0	700.0
93-08-3	2-Acetyl-naphthalene	25.84990246894487	8173.615249366172	-3.312	393.0	575.0
93-09-4	2-Naphthoic acid	30.170933654457492	10464.171637834417	-20.274	433.0	582.0
93-16-3	1,2-Dimethoxy-4-allyl benzene	24.703698635503358	6428.815277054283	-33.535	358.0	521.0
93-28-7	Eugenol acetate	24.03164312441119	6526.371202274256	-33.501	374.0	555.0
93-51-6	2-Methoxy-4-methyl phenol	21.86083497628919	4391.651470314754	-70.184	356.0	503.0
93-52-7	(1,2-Dibromoethyl)-benzene	24.355547769442662	6310.621281645806	-35.018	359.0	528.0
93-55-0	1-Phenyl-1-propanone	19.857125428365773	3022.462993882611	-128.785	405.0	492.0
93-58-3	Methyl benzoate	20.681519969210427	3466.0237758566127	-93.99	333.0	472.0
93-79-8	Butyl-2,4,5-trichloro-phenoxyacetate	22.81981561581935	6044.113175227396	-87.221	345.0	426.0
93-89-0	Ethyl benzoate	20.43360063224776	3398.8803945449063	-104.874	344.0	440.0
93-96-9	Bis(α-methyl-benzyl) ether	23.869287849504175	6516.166145142105	-26.335	370.0	554.0
93-97-0	Benzoic anhydride	22.915073561116515	6696.166129616729	-45.322	417.0	633.0
93-99-2	Phenyl benzoate	22.40647856577599	5951.807144019451	-40.119	380.0	587.0
94-01-9	Dibenzoyl resorcinol	23.382751619354536	9141.262819186362	0.0	399.0	493.0
94-02-0	Ethyl benzoylacetate	27.84283591863307	8906.201117382972	7.527	381.0	538.0
94-11-1	2,4-Dichloro-phenoxyacetic acid isopropyl ester	19.914183486970167	3653.9745866573444	-160.757	444.0	573.0
94-41-7	Benzal acetophenone	21.136004214865594	4179.9057451630215	-52.24	308.0	487.0
94-46-2	Isopentyl benzoate	25.030550589453863	7815.51030794846	43.314	345.0	536.0
94-59-7	4-Allyl-1,2-(methylenedioxy)-benzene	23.923030185574657	6035.0640158119295	-19.782	337.0	506.0
94-70-2	2-Ethoxyaniline	24.256905024058796	6006.14815221411	-29.807	340.0	501.0
94-79-1	2,4-Dichloro-phenoxyacetic acid 1-methylpropyl ester	22.013335186998187	5230.913803104875	-105.912	444.0	573.0
94-80-4	2,4-Dichloro-phenoxyacetic acid butyl ester	20.66922416481384	4243.894584897326	-146.861	444.0	573.0
94-99-5	2,4-Dichloro-1-(chloromethyl)-benzene	21.35141105031519	4334.545057423409	-80.041	413.0	578.0
95-08-9	Triethylene glycol, bis(2-ethyl-butanoate)	26.167267772312236	8488.019428303951	-40.95	313.0	528.0
95-13-6	Indene, (1H-indene)	21.515585367445663	4027.7163834415796	-52.375	297.0	457.0
95-15-8	Benzo[b]thiophene	22.267655710519378	5199.527265702273	-10.56	498.0	631.0
95-16-9	Benzo[d]thiazole	21.21162110931952	4143.412074024159	-79.477	433.0	510.0
95-46-5	2-Bromotoluene	20.908669988634294	3636.9170362884443	-67.123	322.0	455.0
95-47-6	1,2-Dimethylbenzene	20.948665891699598	3358.7946906609727	-60.109	313.0	445.0
95-48-7	2-Methylphenol	21.14555994300152	3533.408928603083	-96.85	356.0	493.0
95-49-8	1-Chloro-2-methylbenzene	20.201039537855365	2999.1170836247447	-86.8	370.0	432.0
95-50-1	1,2-Dichlorobenzene	21.333888377757503	3919.9807295254814	-53.887	403.0	455.0
95-51-2	2-Chloroaniline	20.451031201401726	3357.169065585319	-105.89	398.0	482.0
95-52-3	2-Fluorotoluene	20.911893607764483	3103.041959211938	-56.925	248.0	388.0
95-53-4	o-Toluidine	21.45461291418318	3927.342094067784	-77.847	391.0	474.0
95-56-7	2-Bromophenol	21.72281802581513	4033.8988244162692	-70.93	1.0	469.0
95-57-8	2-Chlorophenol	21.545449896101797	4085.5918597539853	-39.838	285.0	448.0
95-63-6	1,2,4-Trimethylbenzene	21.130639191598917	3636.5946743754257	-63.86	333.0	471.0
95-65-8	3,4-Dimethylphenol	21.21102243719534	3748.101962673848	-113.109	388.0	529.0
95-68-1	2,4-Dimethylaniline	23.453487033411314	5299.896949905883	-40.19	326.0	484.0
95-73-8	2,4-Dichlorotoluene	19.85813856580669	3068.8808067722784	-104.386	346.0	475.0
95-75-0	3,4-Dichlorotoluene	20.96013276546271	3810.831288362285	-78.13	378.0	543.0
95-80-7	2,4-Diaminotoluene	23.464401286752103	5926.2369365617515	-60.738	379.0	627.0
95-87-4	2,5-Dimethylphenol	21.03294050610318	3599.262862262713	-105.697	374.0	513.0
95-92-1	Diethyl oxalate	22.091530976756264	3993.304249226784	-77.601	300.0	456.0
95-93-2	1,2,4,5-Tetramethylbenzene	21.145306658641292	3823.580702022193	-72.51	355.0	500.0
95-94-3	1,2,4,5-Tetrachlorobenzene	27.97053728789052	10726.470618702835	134.122	419.0	519.0
95-95-4	2,4,5-Trichlorophenol	22.906254660210347	5573.5453726976675	-35.674	345.0	525.0
96-10-6	Chlorodiethyl-aluminum	23.842347603916146	5720.841741096498	-17.7	317.0	398.0
96-11-7	1,2,3-Tribromopropane	21.784780590667598	4334.439138509131	-72.76	406.0	495.0
96-13-9	2,3-Dibromo-1-propanol	23.705343790883	5603.4237168643585	-32.157	330.0	493.0
96-14-0	3-Methylpentane	20.706756301829643	2676.455834543489	-44.864	255.0	358.0
96-18-4	1,2,3-Trichloropropane	21.24201523254704	3604.8190000921077	-58.846	279.0	430.0
96-22-0	3-Pentanone	21.706653878462312	3410.519962189991	-40.14	282.0	399.0
96-23-1	1,3-Dichloro-3-propanol	22.926632538283343	4556.231042421597	-48.298	301.0	448.0
96-29-7	Butanone, oxime	22.616221041896814	3932.3133752835574	-70.749	308.0	425.0
96-31-1	1,3-Dimethylurea	26.678211404447612	7713.590983977264	-32.15	381.0	428.0
96-33-3	Methyl acrylate	21.5015395983784	3096.8341898012263	-43.027	229.0	353.0
96-34-4	Methyl chloroacetate	21.49354962810571	3287.520471692435	-72.965	317.0	403.0
96-35-5	Methyl glycolate	23.084474746408087	4507.807677915931	-34.889	283.0	425.0
96-37-7	Methylcyclopentane	21.142313298020397	2983.091091377506	-34.76	255.0	373.0
96-41-3	Cyclopentanol	21.073442977888945	2825.1429643384868	-117.629	380.0	438.0
96-43-5	2-Chlorothiophene	22.04642333478451	4204.290121297829	2.654	333.0	373.0
96-47-9	2-Methyl tetrahydrofuran	22.147069329199283	3853.270234211258	12.124	351.0	533.0
96-48-0	γ-Butyrolactone	27.429683075397147	9341.134113013524	110.141	392.0	474.0
96-49-1	Ethylene carbonate	20.85598684170659	3926.522373774678	-102.261	368.0	449.0
96-54-8	1-Methylpyrrole	21.16112541823016	3123.933313760673	-61.65	322.0	422.0
96-70-8	4-Ethyl-2-tert-butylphenol	23.93811211793377	6098.129518923944	-30.022	394.0	521.0
96-76-4	2,4-Di-tert-butyl phenol	19.93921258693101	3294.5410536409736	-146.902	416.0	538.0
97-53-0	4-Allyl-2-methoxyphenol	26.724009821947266	7613.801551217088	-6.531	288.0	333.0
97-54-1	2-Methoxy-4-(1-propenyl)phenol	24.638857839284647	7195.3711829480235	7.9	405.0	541.0
97-62-1	Ethyl-2-methylpropanate	22.033137418797935	3739.6768038185833	-27.401	383.0	553.0
97-63-2	Ethyl methacrylate	23.34148929448808	4612.147018819864	0.0	285.0	390.0
97-84-7	N,N,N’,N’-Tetramethyl-1,3-butanediamine	23.466542690888588	5117.6427346252185	-7.552	336.0	434.0
97-85-8	Isobutyl isobutyrate	22.473161430069098	4158.275260799435	-40.734	277.0	421.0
97-88-1	Butyl methacrylate	21.16439508906221	3471.418732729497	-76.025	338.0	437.0
97-95-0	2-Ethyl-1-butanol	20.64371152198347	2737.0598741910926	-119.45	329.0	444.0
97-99-4	Tetrahydrofurfuryl alcohol	23.520584363021158	5274.248454555023	-11.548	333.0	453.0
98-00-0	2-Hydroxymethyl-furan	25.524362988497366	6037.9929040502175	-12.034	304.0	443.0
98-01-1	Furfuraldehyde	21.306556692703666	3518.9348787085223	-74.932	366.0	435.0
98-06-6	1,1-Dimethylethylbenzene	20.836714204478227	3471.377286197823	-69.42	332.0	472.0
98-07-7	(Trichloromethyl)-benzene	22.59287282905386	4960.300187465657	-38.632	318.0	487.0
98-08-8	(Trifluoromethyl)-benzene	20.989790061460475	3037.121250584612	-54.262	328.0	413.0
98-09-9	Benzene sulfochloride	22.153378412354083	5109.7356574158775	-43.83	338.0	525.0
98-13-5	Phenyltrichlorosilane	20.763192662458927	3648.0085886813968	-80.02	333.0	453.0
98-15-7	1-(Trifluoromethyl)-3-chlorobenzene	21.41346571857138	3548.470137696357	-52.131	293.0	412.0
98-16-8	3-(Trifluoromethyl)-benzenamine	21.402988956398254	3799.7489463097045	-79.57	334.0	464.0
98-27-1	2-Methyl-4-tert-butylphenol	23.208491979516747	5561.113715780593	-43.861	347.0	520.0
98-46-4	α, α, α-Trifluoro-m-nitrotoluene	21.425899678073545	3938.802060075615	-78.03	341.0	475.0
98-51-1	4-tert-Butyltoluene	21.48933589738553	3986.235312991292	-63.45	342.0	465.0
98-54-4	4-tert-Butylphenol	19.862720710141748	2926.532693738294	-161.904	465.0	525.0
98-56-6	1-(Trifluoromethyl)-4-chlorobenzene	21.078692871900973	3338.8704218512953	-62.532	292.0	417.0
98-82-8	(1-Methylethyl)benzene	20.863999837830207	3363.5380159525407	-65.32	319.0	454.0
98-83-9	Isopropylbenzene	23.335778883457458	5144.3711423846935	-2.336	295.0	438.0
98-84-0	α-Methyl-benzylamine	22.08197524862034	4414.769424648414	0.0	292.0	318.0
98-85-1	1-Phenylethanol	24.480716295097817	6151.406732805639	-1.726	404.0	476.0
98-86-2	Methyl phenyl ketone	22.250731710085873	4620.731056046546	-44.001	310.0	476.0
98-87-3	(Dichloromethyl)-benzene	21.460921997337984	4431.463166572621	-41.037	308.0	489.0
98-88-4	Benzoyl chloride	22.124711227946307	4549.309471632057	-41.199	305.0	470.0
98-95-3	Nitrobenzene	21.27708360351334	4021.6490717215406	-71.367	407.0	484.0
99-04-7	3-Methyl benzoic acid	25.36891546886934	7405.138987504874	0.0	471.0	530.0
99-08-1	3-Nitrotoluene	22.95092481101443	5664.538930402607	-9.676	323.0	506.0
99-09-2	3-Nitroaniline	24.59540805857985	7276.829735782874	-22.643	392.0	579.0
99-35-4	1,3,5-Trinitrobenzene	17.636581442235105	2287.80710186721	-261.952	476.0	585.0
99-36-5	3-Methylbenzoic acid methyl ester	21.6555825410997	4236.756571109045	-74.05	359.0	417.0
99-49-0	Carvone	23.136743428019052	5444.163116322332	-31.98	330.0	501.0
99-51-4	1,2-Dimethyl-4-nitrobenzene	20.439564327638614	3667.2582000588272	-124.971	399.0	536.0
99-54-7	3,4-Dichloro-1-nitrobenzene	23.912346190743165	6663.681259124769	0.0	417.0	515.0
99-61-6	3-Nitro-benzaldehyde	23.623417813274273	6222.828317220129	-37.073	369.0	551.0
99-62-7	1,3-Diisopropylbenzene	22.22816637617453	4684.943246534871	-37.559	307.0	475.0
99-63-8	Isophthaloyl-chloride	25.115193617472325	7398.222021885521	0.0	443.0	473.0
99-71-8	4-sec-Butylphenol	23.366518394448928	5631.6994618063245	-39.674	344.0	515.0
99-76-3	4-Hydroxybenzoic acid, methyl ester	18.94147944028576	2658.058179650467	-220.53	447.0	516.0
99-82-1	p-Menthane	21.252699227378535	3864.343365923466	-46.665	281.0	445.0
99-83-2	p-Mentha-1,5-diene	22.141911538590975	4285.8730137277	-44.643	315.0	448.0
99-87-6	1-Methyl-4-1-methylethylbenzene	21.119655860705336	3700.0009600812027	-64.58	338.0	480.0
99-88-7	4-Isopropylaniline	23.294378403485425	5461.414083839044	-36.244	333.0	501.0
99-89-8	4-Isopropylphenol	21.092715615117307	3691.258044483104	-115.222	391.0	507.0
99-91-2	p-Chloroacetophenone	21.41949849151502	4266.459918808668	-79.15	404.0	623.0
99-93-4	4’-Hydroxyaceto-phenone	35.238923444137384	13072.321285594238	22.102	320.0	349.0
99-97-8	N,N-Dimethyl-4-toluidine	19.979968343077005	3092.7908503779286	-118.038	323.0	483.0
99-99-0	4-Nitrotoluene	21.519085296787015	4413.811549249729	-69.932	416.0	465.0
100-00-5	1-Chloro-4-nitrobenzene	22.887488591702446	5358.447083650535	-37.123	353.0	471.0
100-01-6	4-Nitrobenzenamine	26.90432526057963	9301.845103571766	0.0	463.0	548.0
100-02-7	4-Nitrophenol	29.289435003306583	9715.239718242452	-6.302	403.0	459.0
100-06-1	p-Methoxy-acetophenone	27.24515390604461	8004.564057008736	0.0	312.0	333.0
100-12-9	4-Nitroethyl benzene	23.208745263876978	5566.962281916798	-43.152	353.0	424.0
100-18-5	1,4-Diisopropylbenzene	20.911525194149604	3771.132418773974	-81.533	366.0	484.0
100-20-9	Terephthaloyl-chloride	24.128374724167866	6739.498478481784	0.0	454.0	473.0
100-37-8	2-(Diethylamino)-ethanol	26.34673125446019	6944.177569983118	34.476	328.0	434.0
100-39-0	Benzyl bromide	23.23759665509219	5468.3632856497	-5.05	305.0	472.0
100-40-3	4-Vinyl-1-Cyclohexene	20.769225435402575	3188.2422128229036	-57.254	329.0	396.0
100-41-4	Ethylbenzene	20.881246200176733	3259.935502278366	-60.852	306.0	420.0
100-42-5	Styrene	21.487332648354627	3677.23530126677	-49.03	285.0	418.0
100-44-7	Benzyl chloride	22.29507949897694	4448.916761577516	-39.396	295.0	453.0
100-46-9	9N Benzyl amine	22.711110573579102	4669.578096209321	-40.132	302.0	463.0
100-47-0	Benzonitrile	22.682121027258304	4856.317747251139	-28.379	301.0	464.0
100-51-6	Benzyl alcohol	21.150003932231	3514.9421961572707	-113.214	404.0	507.0
100-52-7	Benzaldehyde	21.24291324073331	3747.9292687918733	-66.153	368.0	478.0
100-53-8	Phenyl methanethiol	21.12895830448103	3819.6501892684523	-74.569	394.0	436.0
100-54-9	Nicotinic acid, nitrile	22.830752895011074	5423.573400420779	0.0	453.0	479.0
100-61-8	N-Methylaniline	22.795431239684547	4837.678320923351	-39.065	309.0	468.0
100-63-0	Phenyl hydrazine	23.563734807663867	5798.733589622299	-34.526	345.0	516.0
100-64-1	Cyclohexanon-oxime	24.58412539162418	7150.908264802309	0.0	365.0	446.0
100-66-3	Methoxybenzene	21.123984720680166	3426.007149525469	-69.762	360.0	437.0
100-68-5	Methyl phenyl sulfide	21.035104936090598	3692.646503294179	-79.121	390.0	475.0
100-71-0	2-Ethylpyridine	21.455741180878746	3633.278951841514	-55.83	324.0	423.0
100-72-1	2-Hydroxymethyl tetrahydropyran	24.64244987202972	6018.266657558537	0.0	345.0	460.0
100-75-4	N-Nitrosopiperidine	22.025354681183615	4480.319417075769	-63.698	273.0	488.0
100-80-1	3-Methylstyrene	21.564584378224577	3875.114858988493	-56.908	314.0	442.0
101-39-3	2-Methyl-3-phenyl-2-propen-1-al	14.790079698574004	1215.3596741244892	-229.888	348.0	393.0
101-40-6	N,α α -Dimethylcyclo-hexan ethylamine	26.998454939181226	6036.866939939743	0.0	270.0	309.0
101-55-3	4-Bromo-phenoxybenzene	20.277324181986256	3877.184882987094	-140.25	463.0	673.0
101-68-8	Diphenylmethane-4,4'-diisocyanate	29.52899595638168	12210.208098341245	22.697	343.0	414.0
101-77-9	4,4'-Diamino-diphenylmethane	26.012787338423262	8409.55884126018	-60.565	373.0	546.0
101-81-5	Diphenylmethane	21.179085581955512	4342.417595856355	-88.292	333.0	647.0
101-84-8	Diphenyl ether	21.04111468318331	4149.523134860965	-95.069	477.0	544.0
101-96-2	N,N’-Di-sec-butyl-1,4-phenylene diamine	26.331925632312238	8419.029373747664	0.0	469.0	508.0
101-97-3	Ethyl phenylacetate	23.208330798560237	5413.216372672492	-36.277	393.0	475.0
101-99-5	Carbanilic acid ethyl ester	28.390367627896126	7725.780869459575	-52.089	380.0	511.0
102-04-5	1,3-Diphenyl-2-propanone	23.119704298330895	6540.766964275654	-39.684	399.0	603.0
102-13-6	Isobutyl phenylacetate	25.130828170253753	7088.551957898937	0.0	298.0	393.0
102-16-9	Phenylacetic acid benzyl ester	17.249355707146293	2219.051910990408	-235.637	426.0	521.0
102-36-3	3Cl2NO Phenylisocyanate, dichloro-	21.48205972849167	4763.57883004571	-37.293	333.0	463.0
102-54-5	Ferrocene	22.427178805762004	5687.385179695293	0.0	456.0	523.0
102-69-2	Tripropylamine	21.599929059402037	3682.0638222067787	-64.15	341.0	475.0
102-71-6	Triethanolamine	24.60293751183394	6834.238342133024	-85.959	433.0	609.0
102-76-1	Glycerol triacetate	33.39119101041338	6947.5669752400045	-48.36	284.0	318.0
102-82-9	Tributylamine	20.560311889915223	3547.8115983597613	-93.996	336.0	488.0
102-87-4	Tridodecylamine	22.006726767781295	6309.313413312985	-119.15	579.0	807.0
103-00-4	1-Cyclohexyl-amino-2-propanol	21.383785396722686	4054.4609092967057	-99.779	345.0	512.0
103-02-6	12N2 Acetone phenyl hydrazone	23.629427560366988	4787.555648619057	-113.245	389.0	453.0
103-09-3	Acetic acid-2-ethylhexyl ester	20.08885759212469	3390.446025349269	-74.972	268.0	423.0
103-11-7	2-Ethylhexyl acrylate	22.865061412896686	5105.890340310577	-38.96	323.0	489.0
103-23-1	Bis(2-ethylhexyl) adipate	32.036280864142896	12270.673982883269	0.0	331.0	378.0
103-24-2	Nonanedioic acid bis(ethylhexyl)ester	32.40349713477359	13065.90167835497	0.0	349.0	398.0
103-26-4	Cinnamic acid methyl ester	22.18326596686115	5156.584053717934	-52.281	350.0	536.0
103-29-7	1,2-Diphenylethane	22.2043806721639	5147.04444367766	-67.459	333.0	413.0
103-32-2	N-Benzylaniline	28.933754683991793	9556.05049783831	0.0	294.0	319.0
103-36-6	trans-Cinnamic acid, ethyl ester	23.2262218847328	5938.997863147125	-36.714	360.0	544.0
103-41-3	Benzyl cinnamate	27.13964945708362	9222.092766290825	-32.488	447.0	624.0
103-44-6	2-Ethylhexyl vinyl ether	20.69268750691145	3291.2276336921555	-91.341	293.0	450.0
103-45-7	2-Phenylethyl acetate	20.75195604720512	3669.641375630076	-107.957	422.0	506.0
103-49-1	Dibenzylamine	24.40484611628366	6884.098519736717	-38.571	391.0	574.0
103-58-2	Isobutyric acid, 3-phenyl-1-propyl ester	24.264987097735204	6680.835518067574	-17.633	398.0	516.0
103-62-8	4-(Butylamino)-phenol	26.45131466938398	8561.8863580872	0.0	463.0	511.0
103-63-9	(2-Bromoethyl)-benzene	23.185581257841456	5433.757734287093	-22.821	362.0	491.0
103-65-1	Propylbenzene	20.899735958473478	3434.9964417285178	-65.9	324.0	455.0
103-69-5	N-Ethylaniline	23.83233135876162	5825.158056149498	-3.855	312.0	477.0
103-71-9	Phenyl isocyanate	22.21214038392729	4339.663704085135	-32.656	283.0	456.0
103-72-0	Phenyl isothiocyanate	22.576156061278724	5054.959460638642	-34.331	320.0	492.0
103-73-1	Ethoxybenzene	21.05918997616331	3473.564742036168	-78.579	390.0	454.0
103-80-0	Phenylacetyl chloride	23.10568155511456	5140.974829372528	-38.869	321.0	483.0
103-82-2	Phenylacetic acid	24.530544236510206	6501.2338808140385	-39.171	370.0	539.0
103-84-4	Acetanilide	23.54678778137943	6376.571923879341	-46.48	473.0	577.0
103-95-7	p-Isopropyl-α-methyl hydro-cinnamaldehyde	26.991754416560614	7451.100888546129	-23.225	288.0	333.0
104-12-1	4ClNO Phenylisocyanate, 4-chloro-	34.54556902093502	16951.00515147687	266.837	323.0	433.0
